YEAR,MONTH,DAY,DAY_OF_WEEK,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,AIR_TIME,DISTANCE,ARRIVAL_DELAY
2015,12,24,4,343,HNL,LIH,6.0,23.0,102,7.0
2015,12,24,4,144,LIH,HNL,-1.0,22.0,102,-1.0
2015,12,24,4,258,HNL,KOA,-7.0,29.0,163,-3.0
2015,12,24,4,365,OGG,HNL,2.0,20.0,100,-2.0
2015,12,24,4,364,HNL,OGG,-4.0,21.0,100,-7.0
2015,12,24,4,834,HNL,PDX,-16.0,319.0,2603,1.0
2015,12,24,4,1604,HNL,SFO,2.0,286.0,2398,-14.0
2015,12,24,4,529,OGG,HNL,7.0,23.0,100,8.0
2015,12,24,4,344,LIH,HNL,-1.0,20.0,102,1.0
2015,12,24,4,396,HNL,OGG,-4.0,23.0,100,-3.0
2015,12,24,4,148,HNL,KOA,-5.0,28.0,163,-7.0
2015,12,24,4,36,HNL,PHX,1.0,331.0,2917,6.0
2015,12,24,4,317,KOA,HNL,1.0,27.0,163,0.0
2015,12,24,4,1431,LAX,HNL,160.0,322.0,2556,140.0
2015,12,24,4,50,HNL,SFO,23.0,286.0,2398,19.0
2015,12,24,4,191,ITO,HNL,-1.0,34.0,216,-4.0
2015,12,24,4,296,HNL,OGG,1.0,21.0,100,1.0
2015,12,24,4,394,LIH,HNL,1.0,20.0,102,-1.0
2015,12,24,4,870,ANC,HNL,-5.0,357.0,2777,-14.0
2015,12,24,4,173,HNL,LIH,-6.0,23.0,102,-7.0
2015,12,24,4,162,HNL,LAX,-6.0,294.0,2556,7.0
2015,12,24,4,2210,HNL,SEA,-9.0,329.0,2677,5.0
2015,12,24,4,44,HNL,SJC,-9.0,292.0,2417,-1.0
2015,12,24,4,894,HNL,SEA,5.0,334.0,2677,21.0
2015,12,24,4,12,HNL,SFO,-1.0,289.0,2398,12.0
2015,12,24,4,22,HNL,SEA,-2.0,333.0,2677,15.0
2015,12,24,4,724,HNL,SFO,-4.0,271.0,2398,3.0
2015,12,24,4,395,OGG,HNL,1.0,23.0,100,6.0
2015,12,24,4,166,HNL,OGG,-6.0,22.0,100,1.0
2015,12,24,4,171,HNL,LIH,8.0,24.0,102,10.0
2015,12,24,4,158,HNL,KOA,-8.0,26.0,163,-8.0
2015,12,24,4,257,KOA,HNL,-7.0,29.0,163,-9.0
2015,12,24,4,302,HNL,ITO,5.0,34.0,216,4.0
2015,12,24,4,48,HNL,OAK,18.0,288.0,2409,10.0
2015,12,24,4,20,HNL,SMF,-4.0,296.0,2462,-3.0
2015,12,24,4,215,OGG,HNL,9.0,28.0,100,19.0
2015,12,24,4,291,ITO,HNL,-2.0,40.0,216,4.0
2015,12,24,4,1559,LAX,HNL,464.0,313.0,2556,448.0
2015,12,24,4,201,HNL,GUM,13.0,443.0,3801,4.0
2015,12,24,4,226,HNL,OGG,-7.0,21.0,100,-10.0
2015,12,24,4,1590,SFO,HNL,0.0,310.0,2398,-28.0
2015,12,24,4,178,HNL,KOA,44.0,27.0,163,34.0
2015,12,24,4,2,HNL,LAX,42.0,292.0,2556,41.0
2015,12,24,4,694,PHX,HNL,-4.0,382.0,2917,-17.0
2015,12,24,4,830,HNL,SJC,107.0,289.0,2417,96.0
2015,12,24,4,355,OGG,HNL,3.0,24.0,100,7.0
2015,12,24,4,353,HNL,LIH,-1.0,23.0,102,3.0
2015,12,24,4,16,HNL,SAN,-9.0,302.0,2614,-7.0
2015,12,24,4,172,LIH,HNL,5.0,20.0,102,3.0
2015,12,24,4,26,HNL,PDX,0.0,315.0,2603,6.0
2015,12,24,4,1636,HNL,LAX,42.0,285.0,2556,23.0
2015,12,24,4,284,HNL,LAX,0.0,295.0,2556,-5.0
2015,12,24,4,287,KOA,HNL,-7.0,27.0,163,-14.0
2015,12,24,4,1434,HNL,LAX,-7.0,293.0,2556,-21.0
2015,12,24,4,147,KOA,HNL,-1.0,30.0,163,-2.0
2015,12,24,4,888,PDX,HNL,10.0,317.0,2603,-26.0
2015,12,24,4,301,ITO,HNL,5.0,35.0,216,2.0
2015,12,24,4,183,HNL,LIH,-4.0,20.0,102,-8.0
2015,12,24,4,334,HNL,OGG,14.0,22.0,100,11.0
2015,12,24,4,384,LIH,HNL,15.0,22.0,102,17.0
2015,12,24,4,293,OGG,HNL,-3.0,22.0,100,-4.0
2015,12,24,4,192,HNL,ITO,10.0,36.0,216,9.0
2015,12,24,4,18,HNL,LAS,-10.0,312.0,2762,-15.0
2015,12,24,4,73,SFO,HNL,7.0,298.0,2398,-22.0
2015,12,24,4,1170,LAX,HNL,-1.0,327.0,2556,-13.0
2015,12,24,4,326,HNL,OGG,9.0,21.0,100,10.0
2015,12,24,4,50,HNL,JFK,-3.0,555.0,4983,3.0
2015,12,24,4,189,KOA,HNL,35.0,29.0,163,33.0
2015,12,24,4,354,LIH,HNL,-4.0,20.0,102,-3.0
2015,12,24,4,892,HNL,SAN,-5.0,300.0,2614,-18.0
2015,12,24,4,278,HNL,KOA,0.0,27.0,163,-2.0
2015,12,24,4,1226,HNL,LAX,31.0,277.0,2556,49.0
2015,12,24,4,239,HNL,LIH,0.0,21.0,102,-6.0
2015,12,24,4,297,LAX,HNL,-3.0,325.0,2556,-24.0
2015,12,24,4,335,OGG,HNL,14.0,23.0,100,17.0
2015,12,24,4,190,LIH,HNL,-18.0,22.0,102,-18.0
2015,12,24,4,218,HNL,ORD,-9.0,429.0,4243,-49.0
2015,12,24,4,142,HNL,ITO,-3.0,36.0,216,-3.0
2015,12,24,4,544,HNL,OGG,-1.0,22.0,100,-4.0
2015,12,24,4,9,LAX,HNL,9.0,332.0,2556,3.0
2015,12,24,4,144,HNL,IAD,-10.0,490.0,4817,-46.0
2015,12,24,4,546,HNL,OGG,-7.0,22.0,100,-6.0
2015,12,24,4,853,SEA,HNL,-3.0,327.0,2677,-38.0
2015,12,24,4,314,LIH,HNL,-10.0,20.0,102,-11.0
2015,12,24,4,325,OGG,HNL,6.0,22.0,100,1.0
2015,12,24,4,380,HNL,ITO,0.0,34.0,216,-4.0
2015,12,24,4,836,HNL,ATL,-6.0,488.0,4502,-5.0
2015,12,24,4,2237,SEA,HNL,-4.0,321.0,2677,-30.0
2015,12,24,4,279,KOA,HNL,-4.0,31.0,163,-5.0
2015,12,24,4,266,HNL,OGG,12.0,21.0,100,9.0
2015,12,24,4,807,BLI,HNL,-9.0,340.0,2715,-39.0
2015,12,24,4,1151,SFO,HNL,24.0,288.0,2398,-13.0
2015,12,24,4,240,LIH,HNL,-9.0,19.0,102,-14.0
2015,12,24,4,248,HNL,KOA,5.0,27.0,163,-3.0
2015,12,24,4,360,HNL,ITO,18.0,35.0,216,16.0
2015,12,24,4,2177,HNL,MSP,-3.0,435.0,3972,-20.0
2015,12,24,4,543,OGG,HNL,-7.0,23.0,100,-6.0
2015,12,24,4,141,ITO,HNL,-9.0,37.0,216,-9.0
2015,12,24,4,194,HNL,OGG,6.0,26.0,100,13.0
2015,12,24,4,545,OGG,HNL,-8.0,23.0,100,-4.0
2015,12,24,4,163,HNL,LIH,0.0,22.0,102,-1.0
2015,12,24,4,1232,LAX,HNL,12.0,330.0,2556,8.0
2015,12,24,4,265,OGG,HNL,-9.0,23.0,100,-5.0
2015,12,24,4,8,HNL,DFW,10.0,404.0,3784,-3.0
2015,12,24,4,1149,LAX,HNL,7.0,324.0,2556,18.0
2015,12,24,4,312,HNL,ITO,-5.0,35.0,216,-8.0
2015,12,24,4,233,OGG,HNL,18.0,22.0,100,14.0
2015,12,24,4,381,ITO,HNL,-11.0,34.0,216,-12.0
2015,12,24,4,308,HNL,KOA,-6.0,30.0,163,-7.0
2015,12,24,4,112,HNL,OGG,-6.0,21.0,100,-13.0
2015,12,24,4,267,LAX,HNL,-1.0,327.0,2556,-11.0
2015,12,24,4,247,KOA,HNL,-8.0,27.0,163,-14.0
2015,12,24,4,392,HNL,ITO,-5.0,35.0,216,-5.0
2015,12,24,4,361,ITO,HNL,9.0,35.0,216,5.0
2015,12,24,4,893,SEA,HNL,-7.0,327.0,2677,-44.0
2015,12,24,4,195,OGG,HNL,8.0,22.0,100,8.0
2015,12,24,4,164,LIH,HNL,-3.0,20.0,102,-4.0
2015,12,24,4,223,HNL,LIH,-4.0,21.0,102,-5.0
2015,12,24,4,252,HNL,IAH,-3.0,409.0,3904,-25.0
2015,12,24,4,556,HNL,OGG,-4.0,21.0,100,-5.0
2015,12,24,4,398,HNL,KOA,-6.0,27.0,163,-9.0
2015,12,24,4,125,OGG,HNL,-9.0,21.0,100,-11.0
2015,12,24,4,311,ITO,HNL,-14.0,35.0,216,-17.0
2015,12,24,4,307,KOA,HNL,-14.0,28.0,163,-14.0
2015,12,24,4,596,HNL,OGG,-7.0,22.0,100,-8.0
2015,12,24,4,391,ITO,HNL,-9.0,34.0,216,-13.0
2015,12,24,4,224,LIH,HNL,-10.0,21.0,102,-9.0
2015,12,24,4,1521,HNL,SLC,,,2994,
2015,12,24,4,383,HNL,DEN,-1.0,367.0,3365,-6.0
2015,12,24,4,102,HNL,DFW,0.0,420.0,3784,-2.0
2015,12,24,4,555,OGG,HNL,-14.0,21.0,100,-16.0
2015,12,24,4,729,HNL,PDX,-6.0,311.0,2603,-1.0
2015,12,24,4,397,KOA,HNL,-8.0,27.0,163,-11.0
2015,12,24,4,14,HNL,EWR,-3.0,532.0,4962,-21.0
2015,12,24,4,534,HNL,LAX,-6.0,280.0,2556,-18.0
2015,12,24,4,595,OGG,HNL,-9.0,21.0,100,-9.0
2015,12,24,4,323,HNL,LIH,-6.0,18.0,102,-12.0
2015,12,24,4,516,HNL,OGG,-4.0,22.0,100,-7.0
2015,12,24,4,396,HNL,SFO,34.0,269.0,2398,45.0
2015,12,24,4,871,HNL,ANC,-2.0,299.0,2777,-63.0
2015,12,24,4,1212,HNL,LAX,41.0,291.0,2556,77.0
2015,12,24,4,4,HNL,LAX,-5.0,295.0,2556,-14.0
2015,12,24,4,630,HNL,PHX,-10.0,334.0,2917,-9.0
2015,12,24,4,298,HNL,LAX,-12.0,295.0,2556,-20.0
2015,12,24,4,8,HNL,LAS,-3.0,318.0,2762,-5.0
2015,12,24,4,852,HNL,SEA,-4.0,326.0,2677,-13.0
2015,12,24,4,324,LIH,HNL,-26.0,22.0,102,-15.0
2015,12,24,4,1933,HNL,SEA,0.0,325.0,2677,7.0
2015,12,24,4,515,OGG,HNL,-15.0,21.0,100,-14.0
2015,12,24,4,655,HNL,PHX,-13.0,333.0,2917,-6.0
2015,12,24,4,1152,HNL,SFO,216.0,284.0,2398,203.0
2015,12,24,4,898,HNL,BLI,-5.0,319.0,2715,-26.0
2015,12,24,4,1229,HNL,LAX,-3.0,297.0,2556,-8.0
2015,12,24,4,235,HNL,SFO,-2.0,284.0,2398,-17.0
2015,12,24,4,675,HNL,PHX,-11.0,337.0,2917,-7.0
2015,12,25,5,17,LAS,HNL,-5.0,353.0,2762,-25.0
2015,12,25,5,102,HNL,ITO,0.0,34.0,216,-4.0
2015,12,25,5,108,HNL,KOA,-5.0,27.0,163,-10.0
2015,12,25,5,218,HNL,KOA,-6.0,28.0,163,-5.0
2015,12,25,5,202,HNL,ITO,-2.0,37.0,216,0.0
2015,12,25,5,113,HNL,LIH,-4.0,22.0,102,1.0
2015,12,25,5,286,HNL,OGG,-5.0,22.0,100,-5.0
2015,12,25,5,107,KOA,HNL,-10.0,27.0,163,1.0
2015,12,25,5,101,ITO,HNL,-4.0,32.0,216,-2.0
2015,12,25,5,114,HNL,OGG,-4.0,22.0,100,-9.0
2015,12,25,5,332,HNL,ITO,-2.0,37.0,216,5.0
2015,12,25,5,338,HNL,KOA,-7.0,29.0,163,-9.0
2015,12,25,5,217,KOA,HNL,-9.0,30.0,163,-1.0
2015,12,25,5,1231,HNL,LAX,-1.0,288.0,2556,-15.0
2015,12,25,5,110,LIH,HNL,-2.0,21.0,102,0.0
2015,12,25,5,833,PDX,HNL,-5.0,315.0,2603,-50.0
2015,12,25,5,200,GUM,HNL,-6.0,406.0,3801,-18.0
2015,12,25,5,156,HNL,OGG,-5.0,22.0,100,-6.0
2015,12,25,5,285,OGG,HNL,-8.0,22.0,100,-7.0
2015,12,25,5,201,ITO,HNL,-8.0,36.0,216,-8.0
2015,12,25,5,118,HNL,KOA,-1.0,29.0,163,0.0
2015,12,25,5,123,HNL,LIH,-2.0,23.0,102,3.0
2015,12,25,5,72,HNL,SFO,-2.0,275.0,2398,-17.0
2015,12,25,5,122,HNL,ITO,-2.0,37.0,216,-3.0
2015,12,25,5,19,SMF,HNL,-1.0,307.0,2462,-28.0
2015,12,25,5,115,OGG,HNL,-10.0,20.0,100,-10.0
2015,12,25,5,306,HNL,OGG,-3.0,21.0,100,-3.0
2015,12,25,5,51,SFO,HNL,6.0,300.0,2398,-23.0
2015,12,25,5,6,HNL,LAS,1.0,313.0,2762,9.0
2015,12,25,5,1150,HNL,LAX,0.0,295.0,2556,-12.0
2015,12,25,5,2210,SEA,HNL,5.0,341.0,2677,-11.0
2015,12,25,5,10,HNL,LAX,-8.0,294.0,2556,-11.0
2015,12,25,5,35,PHX,HNL,-6.0,375.0,2917,-21.0
2015,12,25,5,342,HNL,ITO,21.0,34.0,216,17.0
2015,12,25,5,31,LAX,HNL,11.0,318.0,2556,-18.0
2015,12,25,5,337,KOA,HNL,-13.0,28.0,163,-7.0
2015,12,25,5,333,HNL,LIH,6.0,22.0,102,7.0
2015,12,25,5,368,HNL,KOA,0.0,28.0,163,-1.0
2015,12,25,5,270,HNL,LAX,-21.0,299.0,2556,-21.0
2015,12,25,5,155,OGG,HNL,-7.0,22.0,100,-8.0
2015,12,25,5,11,SFO,HNL,-1.0,295.0,2398,-24.0
2015,12,25,5,611,LAX,HNL,190.0,317.0,2556,171.0
2015,12,25,5,124,LIH,HNL,-5.0,23.0,102,-1.0
2015,12,25,5,117,KOA,HNL,-9.0,30.0,163,-5.0
2015,12,25,5,320,HNL,OGG,-3.0,22.0,100,-7.0
2015,12,25,5,1,LAX,HNL,-4.0,318.0,2556,-24.0
2015,12,25,5,21,SEA,HNL,0.0,335.0,2677,-23.0
2015,12,25,5,120,HNL,KOA,-1.0,28.0,163,-4.0
2015,12,25,5,7,LAS,HNL,0.0,347.0,2762,-36.0
2015,12,25,5,1158,LAX,HNL,41.0,293.0,2556,0.0
2015,12,25,5,145,OGG,HNL,-7.0,23.0,100,-6.0
2015,12,25,5,121,ITO,HNL,-6.0,36.0,216,-7.0
2015,12,25,5,145,IAD,HNL,168.0,586.0,4817,139.0
2015,12,25,5,860,HNL,SEA,-10.0,311.0,2677,-14.0
2015,12,25,5,303,HNL,LIH,-9.0,20.0,102,-13.0
2015,12,25,5,43,SJC,HNL,-2.0,304.0,2417,-31.0
2015,12,25,5,1175,SFO,HNL,8.0,278.0,2398,-22.0
2015,12,25,5,123,DFW,HNL,-3.0,480.0,3784,-20.0
2015,12,25,5,837,SJC,HNL,-11.0,289.0,2417,-45.0
2015,12,25,5,15,EWR,HNL,0.0,627.0,4962,-34.0
2015,12,25,5,47,OAK,HNL,0.0,303.0,2409,-35.0
2015,12,25,5,318,HNL,KOA,-5.0,29.0,163,-8.0
2015,12,25,5,219,ORD,HNL,177.0,502.0,4243,140.0
2015,12,25,5,304,LIH,HNL,9.0,21.0,102,10.0
2015,12,25,5,253,IAH,HNL,-7.0,482.0,3904,-24.0
2015,12,25,5,341,ITO,HNL,4.0,34.0,216,1.0
2015,12,25,5,51,JFK,HNL,43.0,667.0,4983,84.0
2015,12,25,5,367,KOA,HNL,0.0,28.0,163,-2.0
2015,12,25,5,382,HNL,ITO,-5.0,35.0,216,-8.0
2015,12,25,5,691,HNL,LAX,9.0,304.0,2556,16.0
2015,12,25,5,157,OGG,HNL,172.0,21.0,100,173.0
2015,12,25,5,509,HNL,LIH,-6.0,22.0,102,-7.0
2015,12,25,5,3,LAX,HNL,-1.0,322.0,2556,-8.0
2015,12,25,5,851,SEA,HNL,-5.0,331.0,2677,-10.0
2015,12,25,5,520,HNL,OGG,-1.0,23.0,100,1.0
2015,12,25,5,283,LAX,HNL,-5.0,308.0,2556,-27.0
2015,12,25,5,168,HNL,KOA,-5.0,26.0,163,-8.0
2015,12,25,5,1224,LAX,HNL,3.0,302.0,2556,-45.0
2015,12,25,5,119,KOA,HNL,-4.0,29.0,163,-3.0
2015,12,25,5,228,HNL,KOA,-2.0,29.0,163,0.0
2015,12,25,5,15,SAN,HNL,6.0,329.0,2614,-12.0
2015,12,25,5,345,HNL,LIH,-5.0,21.0,102,-9.0
2015,12,25,5,2495,LAX,HNL,79.0,298.0,2556,38.0
2015,12,25,5,151,ITO,HNL,-4.0,40.0,216,-1.0
2015,12,25,5,25,PDX,HNL,10.0,334.0,2603,12.0
2015,12,25,5,246,HNL,OGG,-4.0,22.0,100,-1.0
2015,12,25,5,208,HNL,KOA,2.0,32.0,163,5.0
2015,12,25,5,837,ATL,HNL,0.0,577.0,4502,-9.0
2015,12,25,5,383,ITO,HNL,-7.0,38.0,216,-8.0
2015,12,25,5,5,DFW,HNL,8.0,492.0,3784,1.0
2015,12,25,5,199,OGG,HNL,1.0,24.0,100,3.0
2015,12,25,5,143,HNL,LIH,-6.0,21.0,102,-7.0
2015,12,25,5,895,SAN,HNL,-9.0,332.0,2614,-39.0
2015,12,25,5,708,LAX,HNL,-6.0,318.0,2556,-25.0
2015,12,25,5,346,LIH,HNL,-8.0,20.0,102,-11.0
2015,12,25,5,227,KOA,HNL,-3.0,28.0,163,-5.0
2015,12,25,5,300,SFO,HNL,81.0,279.0,2398,82.0
2015,12,25,5,1664,MSP,HNL,-4.0,497.0,3972,-31.0
2015,12,25,5,328,HNL,OGG,-6.0,24.0,100,-8.0
2015,12,25,5,328,DEN,HNL,10.0,396.0,3365,-8.0
2015,12,25,5,690,PHX,HNL,7.0,361.0,2917,-24.0
2015,12,25,5,692,PHX,HNL,30.0,371.0,2917,6.0
2015,12,25,5,305,OGG,HNL,3.0,21.0,100,1.0
2015,12,25,5,292,HNL,ITO,4.0,35.0,216,1.0
2015,12,25,5,612,HNL,LAX,-4.0,296.0,2556,-22.0
2015,12,25,5,1105,SLC,HNL,-2.0,362.0,2994,21.0
2015,12,25,5,267,KOA,HNL,13.0,27.0,163,7.0
2015,12,25,5,343,HNL,LIH,-3.0,22.0,102,0.0
2015,12,25,5,144,LIH,HNL,-7.0,20.0,102,-11.0
2015,12,25,5,258,HNL,KOA,-7.0,29.0,163,-9.0
2015,12,25,5,365,OGG,HNL,-2.0,20.0,100,-6.0
2015,12,25,5,364,HNL,OGG,-2.0,24.0,100,-3.0
2015,12,25,5,834,HNL,PDX,-15.0,296.0,2603,-31.0
2015,12,25,5,529,OGG,HNL,-5.0,21.0,100,-7.0
2015,12,25,5,203,HNL,LIH,-4.0,23.0,102,-2.0
2015,12,25,5,344,LIH,HNL,-5.0,21.0,102,-2.0
2015,12,25,5,396,HNL,OGG,-5.0,23.0,100,-7.0
2015,12,25,5,148,HNL,KOA,-5.0,28.0,163,-10.0
2015,12,25,5,36,HNL,PHX,-4.0,341.0,2917,-1.0
2015,12,25,5,317,KOA,HNL,5.0,29.0,163,1.0
2015,12,25,5,1431,LAX,HNL,-3.0,316.0,2556,-29.0
2015,12,25,5,50,HNL,SFO,-1.0,290.0,2398,-2.0
2015,12,25,5,191,ITO,HNL,4.0,34.0,216,-3.0
2015,12,25,5,296,HNL,OGG,-8.0,21.0,100,-14.0
2015,12,25,5,394,LIH,HNL,-5.0,20.0,102,-6.0
2015,12,25,5,870,ANC,HNL,-16.0,360.0,2777,-20.0
2015,12,25,5,173,HNL,LIH,-1.0,21.0,102,-4.0
2015,12,25,5,162,HNL,LAX,-13.0,302.0,2556,-9.0
2015,12,25,5,2210,HNL,SEA,-4.0,289.0,2677,-38.0
2015,12,25,5,44,HNL,SJC,-5.0,283.0,2417,-4.0
2015,12,25,5,894,HNL,SEA,-17.0,297.0,2677,-53.0
2015,12,25,5,12,HNL,SFO,-11.0,280.0,2398,-17.0
2015,12,25,5,22,HNL,SEA,0.0,306.0,2677,-20.0
2015,12,25,5,204,LIH,HNL,-3.0,21.0,102,-5.0
2015,12,25,5,724,HNL,SFO,131.0,260.0,2398,114.0
2015,12,25,5,395,OGG,HNL,-5.0,25.0,100,3.0
2015,12,25,5,166,HNL,OGG,-6.0,20.0,100,-8.0
2015,12,25,5,171,HNL,LIH,7.0,22.0,102,2.0
2015,12,25,5,158,HNL,KOA,-3.0,29.0,163,-4.0
2015,12,25,5,257,KOA,HNL,-11.0,29.0,163,-16.0
2015,12,25,5,302,HNL,ITO,1.0,34.0,216,-4.0
2015,12,25,5,48,HNL,OAK,-8.0,276.0,2409,-31.0
2015,12,25,5,20,HNL,SMF,-5.0,287.0,2462,-11.0
2015,12,25,5,215,OGG,HNL,-1.0,21.0,100,5.0
2015,12,25,5,291,ITO,HNL,-6.0,35.0,216,-11.0
2015,12,25,5,1559,LAX,HNL,50.0,323.0,2556,42.0
2015,12,25,5,201,HNL,GUM,-1.0,444.0,3801,-10.0
2015,12,25,5,226,HNL,OGG,0.0,22.0,100,-3.0
2015,12,25,5,1590,SFO,HNL,28.0,306.0,2398,-2.0
2015,12,25,5,178,HNL,KOA,2.0,26.0,163,-1.0
2015,12,25,5,2,HNL,LAX,-1.0,308.0,2556,10.0
2015,12,25,5,694,PHX,HNL,3.0,368.0,2917,-22.0
2015,12,25,5,830,HNL,SJC,-8.0,281.0,2417,-23.0
2015,12,25,5,355,OGG,HNL,-4.0,21.0,100,-7.0
2015,12,25,5,353,HNL,LIH,2.0,21.0,102,1.0
2015,12,25,5,16,HNL,SAN,-4.0,299.0,2614,-9.0
2015,12,25,5,172,LIH,HNL,3.0,22.0,102,7.0
2015,12,25,5,26,HNL,PDX,-9.0,288.0,2603,-26.0
2015,12,25,5,1636,HNL,LAX,-12.0,290.0,2556,-12.0
2015,12,25,5,284,HNL,LAX,-8.0,299.0,2556,0.0
2015,12,25,5,287,KOA,HNL,-9.0,28.0,163,-9.0
2015,12,25,5,1434,HNL,LAX,20.0,296.0,2556,13.0
2015,12,25,5,147,KOA,HNL,-11.0,31.0,163,-6.0
2015,12,25,5,301,ITO,HNL,-6.0,36.0,216,-6.0
2015,12,25,5,183,HNL,LIH,0.0,22.0,102,-3.0
2015,12,25,5,334,HNL,OGG,-6.0,23.0,100,-4.0
2015,12,25,5,384,LIH,HNL,1.0,20.0,102,1.0
2015,12,25,5,192,HNL,ITO,-4.0,39.0,216,6.0
2015,12,25,5,18,HNL,LAS,-9.0,313.0,2762,-1.0
2015,12,25,5,73,SFO,HNL,18.0,297.0,2398,-15.0
2015,12,25,5,1170,LAX,HNL,1.0,320.0,2556,-19.0
2015,12,25,5,326,HNL,OGG,-2.0,24.0,100,4.0
2015,12,25,5,50,HNL,JFK,-3.0,533.0,4983,-14.0
2015,12,25,5,189,KOA,HNL,-6.0,27.0,163,-12.0
2015,12,25,5,354,LIH,HNL,-11.0,21.0,102,-11.0
2015,12,25,5,892,HNL,SAN,-10.0,299.0,2614,-23.0
2015,12,25,5,278,HNL,KOA,0.0,28.0,163,0.0
2015,12,25,5,1226,HNL,LAX,-14.0,286.0,2556,-20.0
2015,12,25,5,465,HNL,PPG,-8.0,317.0,2599,-12.0
2015,12,25,5,239,HNL,LIH,-2.0,22.0,102,-1.0
2015,12,25,5,297,LAX,HNL,-7.0,314.0,2556,-36.0
2015,12,25,5,335,OGG,HNL,-2.0,22.0,100,-2.0
2015,12,25,5,190,LIH,HNL,-13.0,22.0,102,-14.0
2015,12,25,5,218,HNL,ORD,0.0,438.0,4243,-33.0
2015,12,25,5,142,HNL,ITO,-6.0,41.0,216,-4.0
2015,12,25,5,544,HNL,OGG,-7.0,22.0,100,-12.0
2015,12,25,5,9,LAX,HNL,-3.0,319.0,2556,-27.0
2015,12,25,5,277,KOA,HNL,-10.0,28.0,163,-13.0
2015,12,25,5,144,HNL,IAD,-1.0,516.0,4817,-13.0
2015,12,25,5,5,LAS,HNL,3.0,350.0,2762,-8.0
2015,12,25,5,546,HNL,OGG,-7.0,24.0,100,-5.0
2015,12,25,5,853,SEA,HNL,-4.0,345.0,2677,-24.0
2015,12,25,5,314,LIH,HNL,-13.0,22.0,102,-14.0
2015,12,25,5,213,HNL,LIH,4.0,19.0,102,-1.0
2015,12,25,5,325,OGG,HNL,2.0,21.0,100,2.0
2015,12,25,5,380,HNL,ITO,0.0,37.0,216,0.0
2015,12,25,5,836,HNL,ATL,-4.0,479.0,4502,-14.0
2015,12,25,5,2237,SEA,HNL,0.0,334.0,2677,-17.0
2015,12,25,5,279,KOA,HNL,-8.0,26.0,163,-11.0
2015,12,25,5,266,HNL,OGG,-4.0,22.0,100,-3.0
2015,12,25,5,807,BLI,HNL,-1.0,360.0,2715,3.0
2015,12,25,5,1151,SFO,HNL,-4.0,299.0,2398,-31.0
2015,12,25,5,240,LIH,HNL,-10.0,20.0,102,-6.0
2015,12,25,5,248,HNL,KOA,-3.0,28.0,163,-5.0
2015,12,25,5,360,HNL,ITO,36.0,41.0,216,46.0
2015,12,25,5,2177,HNL,MSP,7.0,440.0,3972,-2.0
2015,12,25,5,729,PDX,HNL,-2.0,337.0,2603,-21.0
2015,12,25,5,543,OGG,HNL,1.0,19.0,100,-5.0
2015,12,25,5,141,ITO,HNL,-7.0,37.0,216,-5.0
2015,12,25,5,194,HNL,OGG,-8.0,22.0,100,-7.0
2015,12,25,5,545,OGG,HNL,-7.0,23.0,100,-5.0
2015,12,25,5,163,HNL,LIH,-2.0,23.0,102,-3.0
2015,12,25,5,1232,LAX,HNL,19.0,308.0,2556,-14.0
2015,12,25,5,214,LIH,HNL,-7.0,21.0,102,-9.0
2015,12,25,5,265,OGG,HNL,-6.0,21.0,100,-8.0
2015,12,25,5,1670,SFO,HNL,2.0,314.0,2398,-14.0
2015,12,25,5,8,HNL,DFW,-14.0,412.0,3784,-13.0
2015,12,25,5,1149,LAX,HNL,41.0,302.0,2556,11.0
2015,12,25,5,312,HNL,ITO,1.0,40.0,216,3.0
2015,12,25,5,233,OGG,HNL,-8.0,22.0,100,-10.0
2015,12,25,5,381,ITO,HNL,-4.0,37.0,216,-5.0
2015,12,25,5,308,HNL,KOA,-3.0,27.0,163,-3.0
2015,12,25,5,112,HNL,OGG,-8.0,22.0,100,-9.0
2015,12,25,5,267,LAX,HNL,0.0,312.0,2556,-33.0
2015,12,25,5,247,KOA,HNL,-7.0,27.0,163,-11.0
2015,12,25,5,392,HNL,ITO,-1.0,35.0,216,-3.0
2015,12,25,5,361,ITO,HNL,44.0,36.0,216,42.0
2015,12,25,5,893,SEA,HNL,2.0,351.0,2677,-25.0
2015,12,25,5,195,OGG,HNL,-7.0,22.0,100,-8.0
2015,12,25,5,196,HNL,OGG,-1.0,24.0,100,-2.0
2015,12,25,5,164,LIH,HNL,-11.0,21.0,102,-12.0
2015,12,25,5,223,HNL,LIH,-4.0,23.0,102,-9.0
2015,12,25,5,252,HNL,IAH,-5.0,409.0,3904,-13.0
2015,12,25,5,556,HNL,OGG,-6.0,23.0,100,-9.0
2015,12,25,5,398,HNL,KOA,2.0,28.0,163,4.0
2015,12,25,5,125,OGG,HNL,-11.0,23.0,100,-10.0
2015,12,25,5,311,ITO,HNL,-1.0,38.0,216,1.0
2015,12,25,5,307,KOA,HNL,-11.0,28.0,163,-13.0
2015,12,25,5,377,HNL,LIH,-2.0,20.0,102,-3.0
2015,12,25,5,596,HNL,OGG,-7.0,25.0,100,-5.0
2015,12,25,5,197,OGG,HNL,-9.0,22.0,100,-9.0
2015,12,25,5,391,ITO,HNL,-10.0,32.0,216,-18.0
2015,12,25,5,224,LIH,HNL,-15.0,20.0,102,-15.0
